match_id,duration,start_time,kills,deaths,assists,party_size,hero,team,win,ranked,avg_win_rate_20,avg_kills_20,avg_deaths_20,avg_assists_20,max_kills_20,max_deaths_20,max_assists_20
5732605494,2558,1607332731,3,7,22,2.0,Slardar,radiant,1,1,0.7,6.6,7.3,14.55,20.0,15.0,33.0
5732652717,2012,1607335995,3,15,14,2.0,Tusk,radiant,0,0,0.65,5.75,8.0,14.75,19.0,15.0,33.0
5733764889,2459,1607407496,4,13,12,1.0,Lion,dire,0,1,0.65,5.7,8.3,14.8,19.0,15.0,33.0
5733928176,2178,1607420427,7,9,8,4.0,Sven,dire,0,0,0.65,5.95,8.0,13.55,19.0,15.0,22.0
5733967582,2483,1607423146,19,3,6,4.0,Faceless Void,radiant,1,0,0.65,6.5,7.65,12.95,19.0,15.0,22.0
5734997032,2152,1607488062,13,0,14,2.0,Bloodseeker,dire,1,0,0.65,7.0,7.05,12.6,19.0,15.0,22.0
5735275231,2360,1607510248,8,6,9,2.0,Slardar,dire,0,0,0.6,7.25,7.15,12.35,19.0,15.0,22.0
5736252750,2031,1607573558,1,6,6,2.0,Lion,radiant,0,0,0.55,7.2,7.3,11.9,19.0,15.0,22.0
5737314445,1980,1607643791,13,0,11,2.0,Lifestealer,dire,1,0,0.55,7.65,6.85,11.65,19.0,15.0,22.0
5737428333,3202,1607656976,16,9,9,2.0,Sniper,radiant,0,0,0.55,8.45,6.75,11.6,19.0,15.0,22.0
5737487072,2189,1607662788,0,9,14,1.0,Lion,dire,0,1,0.5,8.25,7.0,11.8,19.0,15.0,22.0
5737747093,1121,1607683913,1,2,1,2.0,Underlord,radiant,0,0,0.5,8.15,6.55,11.55,19.0,15.0,22.0
5737766081,2899,1607685150,16,5,8,2.0,Faceless Void,dire,1,0,0.55,8.8,6.25,11.6,19.0,15.0,22.0
5738548652,2962,1607725305,7,7,15,1.0,Lion,radiant,0,1,0.5,8.55,6.2,11.7,19.0,15.0,22.0
5739151426,2551,1607771581,7,2,10,2.0,Anti-Mage,radiant,1,0,0.5,7.95,6.3,11.6,19.0,15.0,22.0
5739223188,2086,1607775208,8,1,14,2.0,Juggernaut,radiant,1,0,0.5,8.15,6.2,11.6,19.0,15.0,22.0
5740056488,2830,1607817302,14,8,23,2.0,Legion Commander,dire,1,0,0.55,8.8,6.05,12.0,19.0,15.0,23.0
5740609085,2378,1607855589,5,8,13,2.0,Lion,radiant,1,1,0.55,8.45,5.85,11.8,19.0,15.0,23.0
5741514207,2463,1607902991,9,3,14,3.0,Faceless Void,radiant,1,0,0.55,8.25,5.8,11.65,19.0,15.0,23.0
5741621164,2269,1607915235,16,1,4,2.0,Lifestealer,radiant,1,0,0.55,8.5,5.7,11.35,19.0,15.0,23.0
5741893299,2843,1607939538,10,5,9,3.0,Lifestealer,radiant,0,0,0.5,8.85,5.6,10.7,19.0,15.0,23.0
5741943653,3097,1607942999,7,8,10,3.0,Wraith King,radiant,1,0,0.55,9.05,5.25,10.5,19.0,13.0,23.0
5742727487,2497,1607986702,17,8,13,3.0,Slark,radiant,1,0,0.6,9.7,5.0,10.55,19.0,9.0,23.0
5743095473,3255,1608023088,3,13,19,2.0,Slardar,radiant,1,1,0.65,9.5,5.2,11.1,19.0,13.0,23.0
5743159380,2606,1608027768,7,4,17,4.0,Juggernaut,dire,0,0,0.6,8.9,5.25,11.65,17.0,13.0,23.0
5744070926,2278,1608085585,12,3,9,2.0,Bloodseeker,dire,1,0,0.6,8.85,5.4,11.4,17.0,13.0,23.0
5744420825,2186,1608115755,9,4,15,2.0,Bloodseeker,dire,1,0,0.65,8.9,5.3,11.7,17.0,13.0,23.0
5745309061,2039,1608173256,4,5,4,2.0,Faceless Void,dire,0,1,0.65,9.05,5.25,11.6,17.0,13.0,23.0
5745351665,3427,1608177526,1,14,18,1.0,Ogre Magi,radiant,1,1,0.65,8.45,5.95,11.95,17.0,14.0,23.0
5746385615,2457,1608243377,10,4,11,2.0,Hoodwink,dire,0,0,0.65,8.15,5.7,12.05,17.0,14.0,23.0
5746519214,3040,1608256723,16,9,17,1.0,Silencer,dire,1,0,0.7,8.95,5.7,12.2,17.0,14.0,23.0
5746835411,2490,1608283890,10,5,17,3.0,Hoodwink,radiant,1,0,0.75,9.4,5.85,13.0,17.0,14.0,23.0
5746884956,3994,1608287051,8,14,23,4.0,Sand King,radiant,1,0,0.75,9.0,6.3,13.75,17.0,14.0,23.0
5746972953,1277,1608291759,5,0,5,3.0,Slark,radiant,1,0,0.8,8.9,5.95,13.25,17.0,14.0,23.0
5747010945,2658,1608293522,9,9,16,3.0,Huskar,radiant,1,0,0.8,9.0,6.3,13.55,17.0,14.0,23.0
5747974489,1519,1608346002,8,2,18,1.0,Silencer,radiant,1,1,0.8,9.0,6.35,13.75,17.0,14.0,23.0
5748053284,1942,1608352141,2,7,2,2.0,Anti-Mage,radiant,0,0,0.75,8.4,6.3,12.7,17.0,14.0,23.0
5748085530,4398,1608354431,15,8,23,2.0,Slark,dire,1,0,0.75,8.9,6.3,13.2,17.0,14.0,23.0
5751233152,2992,1608510956,9,6,16,3.0,Hoodwink,dire,1,0,0.75,8.9,6.45,13.3,17.0,14.0,23.0
5751309610,2488,1608519157,3,10,9,3.0,Dragon Knight,radiant,0,0,0.7,8.25,6.9,13.55,17.0,14.0,23.0
5751442678,2024,1608531224,3,9,6,3.0,Juggernaut,dire,0,0,0.7,7.9,7.1,13.4,17.0,14.0,23.0
5751581644,2606,1608541864,2,8,10,2.0,Luna,radiant,0,0,0.65,7.65,7.1,13.4,17.0,14.0,23.0
5751624087,2187,1608544783,10,9,15,3.0,Silencer,dire,0,0,0.6,7.3,7.15,13.5,16.0,14.0,23.0
5751668858,2483,1608547642,10,6,10,2.0,Drow Ranger,radiant,1,0,0.6,7.65,6.8,13.05,16.0,14.0,23.0
5752654515,2967,1608603292,16,9,22,2.0,Razor,dire,0,0,0.6,8.1,7.05,13.3,16.0,14.0,23.0
5752723946,2745,1608609394,0,13,17,1.0,Silencer,dire,0,1,0.55,7.5,7.55,13.7,16.0,14.0,23.0
5752804973,1640,1608616699,6,4,13,1.0,Silencer,dire,1,1,0.55,7.35,7.55,13.6,16.0,14.0,23.0
5752991300,2257,1608631236,4,8,8,2.0,Phantom Lancer,dire,0,0,0.55,7.35,7.7,13.8,16.0,14.0,23.0
5753033885,4004,1608633966,4,7,18,1.0,Silencer,dire,1,0,0.55,7.5,7.35,13.8,16.0,14.0,23.0
5753896985,3018,1608682089,2,11,24,1.0,Ogre Magi,radiant,1,1,0.6,7.1,7.7,14.45,16.0,14.0,24.0
5753981739,2040,1608691131,12,1,8,2.0,Wraith King,radiant,1,0,0.6,6.9,7.3,14.0,16.0,14.0,24.0
5754014227,2014,1608694220,16,0,7,3.0,Phantom Lancer,dire,1,0,0.6,7.2,7.05,13.5,16.0,14.0,24.0
5754208376,1912,1608710589,2,5,6,2.0,Wraith King,radiant,0,0,0.55,6.9,6.6,12.65,16.0,13.0,24.0
5754257979,1720,1608714287,3,2,6,2.0,Clinkz,radiant,0,0,0.5,6.8,6.7,12.7,16.0,13.0,24.0
5754343704,2380,1608720258,10,4,11,4.0,Dragon Knight,radiant,1,0,0.5,6.85,6.45,12.45,16.0,13.0,24.0
5754398453,2268,1608723474,2,4,14,4.0,Hoodwink,dire,1,0,0.5,6.55,6.55,12.25,16.0,13.0,24.0
5756621053,3146,1608868343,5,10,17,1.0,Wraith King,dire,0,1,0.5,6.7,6.7,13.0,16.0,13.0,24.0
5756851489,1581,1608886563,7,4,10,1.0,Witch Doctor,radiant,1,1,0.5,6.3,6.5,12.35,16.0,13.0,24.0
5757018652,2505,1608896761,2,4,7,2.0,Wraith King,radiant,0,0,0.45,5.95,6.4,11.9,16.0,13.0,24.0
5757078608,2774,1608899689,10,6,11,2.0,Wraith King,radiant,0,0,0.45,6.3,6.2,12.0,16.0,13.0,24.0
5758093809,1182,1608959399,0,2,0,2.0,Wraith King,dire,0,0,0.45,6.15,5.85,11.7,16.0,13.0,24.0
5758116410,2599,1608960972,8,3,16,2.0,Wraith King,dire,1,0,0.5,6.45,5.6,12.0,16.0,13.0,24.0
5758173148,2484,1608964708,18,4,24,2.0,Wraith King,dire,1,0,0.55,6.85,5.35,12.45,18.0,13.0,24.0
5758416172,2318,1608978473,27,5,12,4.0,Ursa,dire,1,0,0.55,7.7,5.3,12.55,27.0,13.0,24.0
5758469677,3293,1608981193,6,9,11,3.0,Sniper,radiant,0,0,0.55,7.2,5.3,12.0,27.0,13.0,24.0
5758576361,3201,1608985956,9,6,17,4.0,Hoodwink,dire,1,0,0.6,7.65,4.95,12.0,27.0,11.0,24.0
5759995980,2427,1609064528,21,3,10,2.0,Ursa,radiant,1,0,0.6,8.4,4.9,11.85,27.0,11.0,24.0
5760061303,2653,1609067689,11,8,13,3.0,Silencer,dire,1,0,0.65,8.75,4.9,12.1,27.0,11.0,24.0
5760144262,2625,1609071301,16,4,5,3.0,Phantom Lancer,radiant,1,0,0.65,9.35,4.75,11.45,27.0,11.0,24.0
5761130690,2500,1609127438,14,2,12,2.0,Riki,radiant,1,0,0.65,9.95,4.3,10.85,27.0,10.0,24.0
5761165478,2729,1609130459,12,6,15,2.0,Juggernaut,radiant,1,0,0.65,9.95,4.55,11.2,27.0,10.0,24.0
5762586628,2567,1609220220,14,4,11,2.0,Monkey King,dire,1,0,0.65,9.85,4.75,11.4,27.0,10.0,24.0
5762849632,2058,1609238547,9,1,15,3.0,Monkey King,radiant,1,0,0.7,10.2,4.55,11.85,27.0,10.0,24.0
5764033380,4592,1609310093,15,15,35,2.0,Sand King,dire,0,0,0.7,10.8,5.2,13.3,27.0,15.0,35.0
5764223883,2850,1609323314,12,11,6,4.0,Monkey King,radiant,0,0,0.65,10.9,5.55,13.05,27.0,15.0,35.0
5764280058,1852,1609326619,8,0,11,3.0,Monkey King,dire,1,0,0.65,11.2,5.35,12.9,27.0,15.0,35.0
5765252616,2983,1609381461,18,11,11,3.0,Monkey King,dire,1,0,0.7,11.85,5.4,12.6,27.0,15.0,35.0
5768180411,2875,1609563994,4,14,4,1.0,Monkey King,radiant,0,0,0.65,11.7,5.9,12.3,27.0,15.0,35.0
5768459086,2194,1609580434,2,10,10,3.0,Sand King,dire,0,0,0.65,11.7,6.2,12.45,27.0,15.0,35.0
5768506721,2384,1609583014,5,13,9,4.0,Monkey King,radiant,0,0,0.65,11.45,6.55,12.35,27.0,15.0,35.0
5768559643,2876,1609585695,12,9,12,4.0,Monkey King,dire,1,0,0.7,12.05,6.9,12.95,27.0,15.0,35.0
5770128247,2896,1609670338,4,13,12,2.0,Bristleback,radiant,0,0,0.65,11.85,7.4,12.75,27.0,15.0,35.0
5771207138,2601,1609727100,18,6,15,2.0,Monkey King,radiant,1,0,0.65,11.85,7.5,12.3,27.0,15.0,35.0
5771298004,2405,1609735476,5,11,18,1.0,Rubick,radiant,1,1,0.65,10.75,7.8,12.6,21.0,15.0,35.0
5771621935,2560,1609758797,4,15,13,1.0,Lion,dire,0,1,0.65,10.65,8.1,12.7,21.0,15.0,35.0
5772605419,3875,1609813767,4,16,20,1.0,Lion,dire,0,1,0.6,10.4,8.6,12.85,21.0,16.0,35.0
5772960048,3372,1609842015,12,6,17,2.0,Lion,dire,1,1,0.6,9.95,8.75,13.2,18.0,16.0,35.0
5773870638,2304,1609886496,6,13,3,1.0,Witch Doctor,dire,0,1,0.55,9.7,9.0,12.7,18.0,16.0,35.0
5774033495,2600,1609902171,2,12,8,1.0,Ogre Magi,radiant,1,1,0.55,9.0,9.4,12.85,18.0,16.0,35.0
5774309946,2316,1609923736,2,7,19,2.0,Underlord,radiant,1,1,0.55,8.4,9.65,13.2,18.0,16.0,35.0
5774359692,2098,1609926898,3,10,7,2.0,Abaddon,radiant,0,1,0.5,7.95,9.85,12.8,18.0,16.0,35.0
5774407650,2271,1609929698,3,7,19,2.0,Ogre Magi,dire,0,1,0.45,7.4,10.0,13.2,18.0,16.0,35.0
5775592628,3133,1610000012,9,8,26,1.0,Abaddon,dire,1,1,0.45,7.4,10.35,13.75,18.0,16.0,35.0
5775772826,1869,1610013449,5,9,5,1.0,Witch Doctor,radiant,0,1,0.45,6.9,10.05,12.25,18.0,16.0,26.0
5776797184,2253,1610069401,3,9,25,1.0,Rubick,radiant,1,1,0.5,6.45,9.95,13.2,18.0,16.0,26.0
5777246283,2791,1610104596,7,9,11,2.0,Rubick,dire,0,0,0.45,6.4,10.4,13.2,18.0,16.0,26.0
5779897023,2194,1610243602,5,7,7,2.0,Juggernaut,dire,0,0,0.4,5.75,10.2,13.0,18.0,16.0,26.0
5780383743,2656,1610272762,5,9,11,1.0,Lion,dire,0,1,0.4,5.8,9.95,13.35,18.0,16.0,26.0
5781374983,1864,1610318190,0,8,4,1.0,Ogre Magi,dire,0,1,0.4,5.7,9.85,13.05,18.0,16.0,26.0
5782775919,2356,1610410797,12,1,23,2.0,Rubick,dire,1,0,0.45,6.05,9.25,13.75,18.0,16.0,26.0
5782841316,2058,1610417882,11,1,12,2.0,Bloodseeker,radiant,1,0,0.45,6.0,8.85,13.75,18.0,16.0,26.0
5782871316,3616,1610420834,15,10,25,2.0,Wraith King,radiant,0,0,0.45,6.55,8.7,14.4,18.0,16.0,26.0
5785405875,1974,1610581103,4,6,17,2.0,Ogre Magi,dire,1,0,0.45,5.85,8.7,14.5,15.0,16.0,26.0
5785430893,3218,1610584256,10,6,21,2.0,Wraith King,radiant,0,0,0.4,6.1,8.45,14.65,15.0,16.0,26.0
5785513640,3237,1610592927,7,16,7,2.0,Troll Warlord,dire,0,0,0.4,6.25,8.5,14.35,15.0,16.0,26.0
5785734950,1436,1610611364,2,5,7,2.0,Ogre Magi,dire,0,1,0.4,6.15,7.95,13.7,15.0,16.0,26.0
5786883635,3327,1610675996,5,9,36,1.0,Ogre Magi,radiant,1,1,0.4,5.8,8.1,14.65,15.0,16.0,36.0
5788580897,2506,1610777620,3,8,12,1.0,Legion Commander,dire,0,1,0.4,5.65,7.85,15.1,15.0,16.0,36.0
5788893250,2219,1610792671,9,5,18,1.0,Ogre Magi,dire,1,1,0.4,6.0,7.5,15.6,15.0,16.0,36.0
5791612361,2022,1610923341,6,2,13,1.0,Witch Doctor,radiant,1,1,0.4,6.2,7.25,15.3,15.0,16.0,36.0
5791836064,1983,1610945508,23,1,15,2.0,Bloodseeker,dire,1,0,0.45,7.2,6.8,15.7,23.0,16.0,36.0
5792007141,2641,1610959606,1,10,29,1.0,Ogre Magi,radiant,1,1,0.5,7.1,6.95,16.2,23.0,16.0,36.0
5792933956,2375,1611009164,5,11,7,2.0,Riki,radiant,0,0,0.45,6.9,7.1,15.25,23.0,16.0,36.0
5793345321,3222,1611047274,4,9,24,1.0,Ogre Magi,radiant,0,1,0.45,6.85,7.1,16.2,23.0,16.0,36.0
5794319731,2331,1611101871,14,6,1,2.0,Bloodseeker,dire,0,0,0.4,7.4,6.95,15.0,23.0,16.0,36.0
5794415869,1877,1611112336,3,5,16,1.0,Lion,dire,1,1,0.45,7.2,6.75,15.25,23.0,16.0,36.0
5794676530,2955,1611134760,10,4,27,1.0,Bloodseeker,dire,1,1,0.5,7.45,6.6,16.25,23.0,16.0,36.0
5794730857,1857,1611138568,5,4,16,2.0,Bloodseeker,dire,1,1,0.55,7.45,6.35,16.5,23.0,16.0,36.0
5795658487,2438,1611194488,4,12,14,2.0,Rubick,dire,0,0,0.55,7.65,6.55,17.0,23.0,16.0,36.0
5795729108,2177,1611201488,2,8,8,2.0,Ogre Magi,radiant,0,1,0.5,7.15,6.9,16.25,23.0,16.0,36.0
5795759403,3253,1611204294,9,13,22,2.0,Silencer,radiant,1,1,0.5,7.05,7.5,16.75,23.0,16.0,36.0
5796896455,2199,1611273600,7,4,20,1.0,Witch Doctor,dire,1,1,0.55,6.65,7.2,16.5,23.0,16.0,36.0
5796987204,1080,1611283624,2,2,4,2.0,Rubick,radiant,0,0,0.5,6.55,7.0,15.85,23.0,16.0,36.0
5797095554,2813,1611293599,14,5,15,2.0,Slardar,radiant,1,0,0.55,6.75,6.95,15.55,23.0,16.0,36.0
5801998180,1584,1611566206,2,4,13,2.0,Ogre Magi,radiant,1,1,0.6,6.5,6.35,15.85,23.0,13.0,36.0
5802052232,2367,1611569533,7,2,23,2.0,Abaddon,radiant,1,1,0.65,6.75,6.2,16.65,23.0,13.0,36.0
5804811230,2261,1611726085,1,8,6,1.0,Witch Doctor,dire,0,1,0.6,6.55,6.15,15.15,23.0,13.0,29.0
5805087047,2789,1611743761,4,9,19,1.0,Ogre Magi,dire,0,1,0.6,6.6,6.2,15.5,23.0,13.0,29.0
5806032344,2687,1611789013,8,7,14,2.0,Bloodseeker,dire,0,0,0.55,6.55,6.3,15.3,23.0,13.0,29.0
5806068369,2180,1611792921,12,1,11,3.0,Faceless Void,radiant,1,0,0.55,6.85,6.25,15.2,23.0,13.0,29.0
5806181695,2868,1611803930,8,7,13,2.0,Tusk,radiant,1,0,0.55,6.1,6.55,15.1,14.0,13.0,29.0
5806494377,2272,1611826177,4,2,22,2.0,Ogre Magi,radiant,1,1,0.55,6.25,6.15,14.75,14.0,13.0,27.0
5806549703,2368,1611829503,2,14,13,2.0,Tidehunter,radiant,0,0,0.55,6.1,6.3,15.05,14.0,14.0,27.0
5807541570,2502,1611879146,12,2,15,2.0,Wraith King,radiant,1,0,0.6,6.5,5.95,14.6,14.0,14.0,27.0
5807624907,2339,1611887435,10,2,11,3.0,Alchemist,radiant,1,0,0.65,6.3,5.75,15.1,14.0,14.0,27.0
5807661368,2097,1611890537,15,3,16,3.0,Spectre,radiant,1,0,0.65,6.9,5.65,15.1,15.0,14.0,27.0
5808013624,2335,1611915361,6,5,17,2.0,Rubick,dire,1,0,0.65,6.7,5.7,14.6,15.0,14.0,23.0
5808063524,2351,1611918101,13,3,16,4.0,Alchemist,radiant,1,0,0.65,7.1,5.65,14.6,15.0,14.0,23.0
5808122426,2235,1611921007,15,3,15,4.0,Bloodseeker,radiant,1,0,0.7,7.65,5.2,14.65,15.0,14.0,23.0
5809287980,2746,1611983365,2,11,14,2.0,Rubick,dire,0,0,0.7,7.65,5.35,14.95,15.0,14.0,23.0
5809348329,3485,1611987062,2,7,14,2.0,Hoodwink,radiant,1,0,0.7,7.3,5.05,14.55,15.0,14.0,23.0
5811476627,1767,1612089311,12,2,9,2.0,Lifestealer,radiant,1,0,0.7,7.55,4.95,14.0,15.0,14.0,23.0
5812824631,1979,1612148318,15,4,13,2.0,Bloodseeker,radiant,1,0,0.75,8.2,5.05,14.45,15.0,14.0,23.0
5813194706,2545,1612175423,12,4,3,2.0,Juggernaut,dire,0,0,0.7,8.1,5.0,13.85,15.0,14.0,23.0
5814273036,2435,1612234908,8,3,23,2.0,Wraith King,radiant,1,0,0.7,8.4,4.95,14.35,15.0,14.0,23.0
5815533575,2476,1612309663,9,7,10,2.0,Riki,dire,0,0,0.65,8.5,5.2,13.7,15.0,14.0,23.0
5815634742,1914,1612320400,13,1,11,2.0,Legion Commander,dire,1,0,0.7,9.1,4.85,13.95,15.0,14.0,23.0
5815916007,4186,1612343053,6,15,38,2.0,Ogre Magi,dire,1,1,0.75,9.2,5.15,14.9,15.0,15.0,38.0
5816868405,2968,1612396123,6,10,20,2.0,Ogre Magi,radiant,0,0,0.75,9.1,5.3,15.2,15.0,15.0,38.0
5817125668,2300,1612420397,3,12,14,2.0,Bloodseeker,dire,0,0,0.7,8.65,5.85,15.35,15.0,15.0,38.0
5818178226,2274,1612477400,9,10,11,2.0,Witch Doctor,radiant,0,0,0.65,8.7,6.0,15.25,15.0,15.0,38.0
5818235870,3338,1612483323,1,10,23,1.0,Ogre Magi,dire,0,1,0.6,8.55,6.4,15.3,15.0,15.0,38.0
5818324612,2180,1612492611,2,13,12,1.0,Witch Doctor,radiant,0,1,0.6,8.55,6.35,15.25,15.0,15.0,38.0
5819895548,2135,1612588511,3,6,4,3.0,Ursa,radiant,0,0,0.55,8.1,6.55,14.7,15.0,15.0,38.0
5819934654,2401,1612591097,18,1,19,4.0,Bloodseeker,radiant,1,0,0.55,8.5,6.5,15.1,18.0,15.0,38.0
5820204882,1894,1612606068,9,3,7,2.0,Juggernaut,radiant,1,0,0.55,8.2,6.5,14.65,18.0,15.0,38.0
5820254906,2336,1612608674,2,9,1,2.0,Ursa,dire,0,0,0.5,8.0,6.7,13.85,18.0,15.0,38.0
5821246958,2488,1612656323,10,10,21,2.0,Witch Doctor,dire,1,0,0.5,7.85,7.05,14.1,18.0,15.0,38.0
5821769144,2414,1612692036,7,3,12,2.0,Alchemist,dire,1,0,0.5,7.45,7.05,13.95,18.0,15.0,38.0
5822844665,2014,1612744260,15,4,8,3.0,Abaddon,radiant,1,0,0.55,8.1,6.7,13.65,18.0,15.0,38.0
5823008006,2936,1612757300,6,12,5,2.0,Rubick,radiant,0,0,0.5,8.3,6.95,13.2,18.0,15.0,38.0
5824573811,2238,1612828333,6,13,12,2.0,Witch Doctor,dire,0,0,0.45,8.0,7.5,13.35,18.0,15.0,38.0
5824607066,1804,1612832020,4,2,13,1.0,Ogre Magi,dire,1,1,0.45,7.45,7.4,13.35,18.0,15.0,38.0
5824715124,2972,1612841930,11,8,10,2.0,Lifestealer,dire,0,0,0.45,7.4,7.6,13.7,18.0,15.0,38.0
5825005474,3342,1612860528,2,3,21,2.0,Lion,dire,1,0,0.45,7.1,7.6,13.6,18.0,15.0,38.0
5828315495,2995,1613015491,2,11,5,2.0,Underlord,dire,0,1,0.45,6.75,7.8,13.35,18.0,15.0,38.0
5829825994,2479,1613080868,2,14,8,2.0,Phantom Lancer,radiant,0,0,0.4,6.2,8.45,13.2,18.0,15.0,38.0
5829867811,2193,1613084316,6,2,17,1.0,Ogre Magi,radiant,1,1,0.4,6.2,7.8,12.15,18.0,14.0,23.0
5832099518,4262,1613188238,27,9,24,4.0,Hoodwink,radiant,0,0,0.4,7.25,7.75,12.35,27.0,14.0,24.0
5832190704,1704,1613193372,12,1,7,3.0,Phantom Lancer,dire,1,0,0.45,7.7,7.2,12.0,27.0,14.0,24.0
5832582918,1640,1613209492,3,5,5,5.0,Juggernaut,dire,0,0,0.45,7.4,6.95,11.7,27.0,14.0,24.0
5832648971,2221,1613212111,25,8,9,5.0,Ursa,dire,1,0,0.5,8.6,6.85,11.0,27.0,14.0,24.0
5832727515,2782,1613215067,8,9,6,3.0,Wraith King,dire,0,0,0.5,8.9,6.65,10.7,27.0,14.0,24.0
5832836085,2496,1613218458,7,7,6,3.0,Hoodwink,radiant,0,0,0.5,9.1,6.7,10.8,27.0,14.0,24.0
5834091219,3432,1613271446,15,10,14,3.0,Juggernaut,dire,0,0,0.45,8.95,7.15,10.55,27.0,14.0,24.0
5834162409,2341,1613275707,21,3,22,2.0,Juggernaut,radiant,1,0,0.45,9.55,7.15,11.3,27.0,14.0,24.0
5834701123,2446,1613297342,19,6,24,5.0,Phantom Assassin,radiant,1,0,0.5,10.4,7.0,12.45,27.0,14.0,24.0
5835905141,2494,1613340176,15,4,13,2.0,Juggernaut,radiant,1,0,0.5,10.65,6.7,12.05,27.0,14.0,24.0
5836070531,3575,1613354866,4,10,19,1.0,Ogre Magi,dire,0,1,0.45,10.5,7.05,12.4,27.0,14.0,24.0
5836220213,3052,1613364303,4,14,9,2.0,Ursa,radiant,0,0,0.4,9.95,7.55,12.45,27.0,14.0,24.0
5836684326,3259,1613383076,27,6,7,3.0,Ursa,dire,0,0,0.4,11.0,7.25,12.55,27.0,14.0,24.0
5837969027,2118,1613432426,0,7,6,2.0,Alchemist,dire,0,0,0.4,10.7,6.95,12.25,27.0,14.0,24.0
5838085877,1904,1613442617,3,5,1,1.0,Bloodseeker,dire,0,1,0.35,10.65,7.1,11.65,27.0,14.0,24.0
5838611194,2397,1613466938,13,5,5,3.0,Sniper,radiant,0,0,0.35,10.75,6.95,11.4,27.0,14.0,24.0
5838677867,1562,1613469676,11,0,10,3.0,Juggernaut,radiant,1,0,0.35,11.2,6.8,10.85,27.0,14.0,24.0
5838745932,2606,1613472499,9,0,10,,Alchemist,dire,1,0,0.4,11.55,6.25,11.1,27.0,14.0,24.0
5839982672,2405,1613522282,9,2,13,3.0,Wraith King,dire,1,0,0.45,11.9,5.65,11.35,27.0,14.0,24.0
5840114517,2080,1613532299,3,5,6,2.0,Abaddon,radiant,0,0,0.4,11.75,5.8,10.8,27.0,14.0,24.0
5840305585,2268,1613542158,12,7,13,2.0,Huskar,dire,1,0,0.45,11.0,5.7,10.25,27.0,14.0,24.0
5840685459,2916,1613556715,9,6,16,5.0,Riki,radiant,1,0,0.45,10.85,5.95,10.7,27.0,14.0,24.0
5841828182,1932,1613601396,2,8,1,2.0,Juggernaut,dire,0,0,0.45,10.8,6.1,10.5,27.0,14.0,24.0
5842046227,2007,1613619586,5,6,21,2.0,Witch Doctor,dire,1,1,0.45,9.8,6.0,11.1,27.0,14.0,24.0
5843942878,3424,1613708193,2,11,30,1.0,Rubick,dire,0,1,0.45,9.5,6.1,12.3,27.0,14.0,30.0
5844489407,3416,1613733539,4,16,9,3.0,Bloodseeker,radiant,0,0,0.45,9.35,6.55,12.45,27.0,16.0,30.0
5844608955,2009,1613737434,13,2,10,5.0,Ursa,dire,1,0,0.5,9.25,6.15,12.25,27.0,16.0,30.0
5845622207,2349,1613781260,14,1,6,2.0,Juggernaut,dire,1,0,0.5,8.9,6.05,11.45,27.0,16.0,30.0
5845924011,2467,1613801127,9,7,8,3.0,Lifestealer,radiant,0,0,0.45,8.4,6.1,10.65,27.0,16.0,30.0
5846181223,4138,1613812994,6,10,23,2.0,Ogre Magi,dire,1,0,0.45,7.95,6.4,11.15,27.0,16.0,30.0
5846286426,3313,1613817602,8,8,3,4.0,Naga Siren,dire,0,0,0.45,8.15,6.3,10.35,27.0,16.0,30.0
5846386271,2908,1613821452,12,6,10,4.0,Ursa,dire,1,0,0.5,8.55,5.9,10.4,27.0,16.0,30.0
5847626536,2628,1613875230,10,13,10,3.0,Silencer,radiant,0,0,0.5,7.7,6.25,10.55,14.0,16.0,30.0
5849463634,2259,1613952493,11,5,11,2.0,Legion Commander,radiant,1,0,0.55,8.25,6.15,10.8,14.0,16.0,30.0
5849569810,4282,1613962050,5,13,23,1.0,Jakiro,radiant,1,1,0.6,8.35,6.55,11.9,14.0,16.0,30.0
5850061452,2652,1613990522,9,9,25,4.0,Abaddon,dire,1,0,0.65,8.15,6.75,12.9,14.0,16.0,30.0
5852836169,1324,1614120714,0,5,4,2.0,Lifestealer,radiant,0,0,0.6,7.6,7.0,12.6,14.0,16.0,30.0
5853463913,2647,1614164138,8,3,14,4.0,Lifestealer,radiant,1,0,0.6,7.55,7.15,12.8,14.0,16.0,30.0
5854394179,2076,1614202370,5,7,2,3.0,Ogre Magi,radiant,0,0,0.55,7.35,7.4,12.25,14.0,16.0,30.0
5854668610,1711,1614225450,5,4,13,2.0,Silencer,dire,1,0,0.6,7.45,7.35,12.6,14.0,16.0,30.0
5855033582,1854,1614247463,1,8,7,2.0,Underlord,dire,0,0,0.55,6.9,7.4,12.3,14.0,16.0,30.0
5855086391,2379,1614250113,6,10,9,2.0,Abaddon,dire,0,0,0.5,6.75,7.6,11.95,14.0,16.0,30.0
5856679679,2036,1614336608,0,7,5,3.0,Bloodseeker,dire,0,0,0.5,6.65,7.55,12.15,14.0,16.0,30.0
5856745432,2246,1614339684,20,2,6,4.0,Juggernaut,dire,1,0,0.5,7.4,7.35,11.4,20.0,16.0,30.0
5858119884,2333,1614405828,7,4,15,3.0,Legion Commander,dire,1,0,0.55,7.65,7.0,10.65,20.0,16.0,25.0
5858450591,2792,1614419749,7,7,14,2.0,Viper,radiant,1,0,0.6,7.8,6.55,10.9,20.0,13.0,25.0
